Store_ID,Brand,Week,Item,Quantity_Purchased,Unit_Cost,Total_Cost,Ideal_Usage,Variance
1043,Morning Crate,2022-11-14,Coffee Beans,63,6.82,429.66,49,14
1043,Morning Crate,2022-11-14,Butter,161,6.66,1072.26,154,7
1043,Morning Crate,2022-11-21,Eggs,195,6.3,1228.5,189,6
1043,Morning Crate,2022-11-21,Bacon,39,7.64,297.96,33,6
1043,Morning Crate,2022-11-21,Bread,94,6.6,620.4,85,9
1043,Morning Crate,2022-11-21,Coffee Beans,67,2.9,194.3,72,-5
1043,Morning Crate,2022-11-21,Butter,26,4.5,117.0,20,6
1043,Morning Crate,2022-11-28,Eggs,146,8.64,1261.44,134,12
1043,Morning Crate,2022-11-28,Bacon,170,9.31,1582.7,169,1
1043,Morning Crate,2022-11-28,Bread,118,3.39,400.02,108,10
1043,Morning Crate,2022-11-28,Coffee Beans,36,8.56,308.16,32,4
1043,Morning Crate,2022-11-28,Butter,154,2.05,315.7,151,3
1043,Morning Crate,2022-12-05,Eggs,171,7.34,1255.14,172,-1
1043,Morning Crate,2022-12-05,Bacon,66,6.09,401.94,69,-3
1043,Morning Crate,2022-12-05,Bread,127,9.68,1229.36,129,-2
1043,Morning Crate,2022-12-05,Coffee Beans,95,6.76,642.2,89,6
1043,Morning Crate,2022-12-05,Butter,141,4.87,686.67,135,6
1043,Morning Crate,2022-12-12,Eggs,167,4.63,773.21,157,10
1043,Morning Crate,2022-12-12,Bacon,162,9.95,1611.9,162,0
1043,Morning Crate,2022-12-12,Bread,72,6.56,472.32,58,14
1043,Morning Crate,2022-12-12,Coffee Beans,25,1.75,43.75,19,6
1043,Morning Crate,2022-12-12,Butter,141,6.54,922.14,138,3
1043,Morning Crate,2022-12-19,Eggs,142,7.39,1049.38,132,10
1043,Morning Crate,2022-12-19,Bacon,150,4.55,682.5,149,1
1043,Morning Crate,2022-12-19,Bread,169,7.27,1228.63,164,5
1043,Morning Crate,2022-12-19,Coffee Beans,106,8.31,880.86,97,9
1043,Morning Crate,2022-12-19,Butter,63,9.9,623.7,49,14
1043,Morning Crate,2022-12-26,Eggs,66,4.84,319.44,59,7
1043,Morning Crate,2022-12-26,Bacon,63,3.67,231.21,67,-4
1043,Morning Crate,2022-12-26,Bread,98,3.81,373.38,98,0
1043,Morning Crate,2022-12-26,Coffee Beans,183,9.85,1802.55,173,10
1043,Morning Crate,2022-12-26,Butter,86,5.76,495.36,75,11
1043,Morning Crate,2023-01-02,Eggs,105,6.25,656.25,99,6
1043,Morning Crate,2023-01-02,Bacon,64,6.74,431.36,68,-4
1043,Morning Crate,2023-01-02,Bread,39,6.67,260.13,44,-5
1043,Morning Crate,2023-01-02,Coffee Beans,169,1.77,299.13,168,1
1043,Morning Crate,2023-01-02,Butter,53,5.38,285.14,43,10
1043,Morning Crate,2023-01-09,Eggs,81,9.8,793.8,74,7
1043,Morning Crate,2023-01-09,Bacon,141,2.79,393.39,130,11
1043,Morning Crate,2023-01-09,Bread,60,6.12,367.2,55,5
1043,Morning Crate,2023-01-09,Coffee Beans,183,5.61,1026.63,185,-2
1043,Morning Crate,2023-01-09,Butter,102,4.13,421.26,95,7
1043,Morning Crate,2023-01-16,Eggs,189,7.26,1372.14,190,-1
1043,Morning Crate,2023-01-16,Bacon,86,2.26,194.36,78,8
1043,Morning Crate,2023-01-16,Bread,181,2.11,381.91,167,14
1043,Morning Crate,2023-01-16,Coffee Beans,188,1.77,332.76,175,13
1043,Morning Crate,2023-01-16,Butter,35,6.21,217.35,24,11
1043,Morning Crate,2023-01-23,Eggs,78,4.37,340.86,83,-5
1043,Morning Crate,2023-01-23,Bacon,84,6.79,570.36,86,-2
1043,Morning Crate,2023-01-23,Bread,150,2.19,328.5,136,14
1043,Morning Crate,2023-01-23,Coffee Beans,29,5.29,153.41,20,9
1043,Morning Crate,2023-01-23,Butter,184,5.12,942.08,183,1
1043,Morning Crate,2023-01-30,Eggs,66,7.47,493.02,53,13
1043,Morning Crate,2023-01-30,Bacon,43,6.59,283.37,47,-4
1043,Morning Crate,2023-01-30,Bread,71,8.88,630.48,65,6
1043,Morning Crate,2023-01-30,Coffee Beans,123,8.25,1014.75,127,-4
1043,Morning Crate,2023-01-30,Butter,144,8.79,1265.76,144,0
1043,Morning Crate,2023-02-06,Eggs,187,5.26,983.62,173,14
1043,Morning Crate,2023-02-06,Bacon,145,7.03,1019.35,148,-3
1043,Morning Crate,2023-02-06,Bread,89,7.54,671.06,91,-2
1043,Morning Crate,2023-02-06,Coffee Beans,139,7.92,1100.88,132,7
1043,Morning Crate,2023-02-06,Butter,34,3.75,127.5,38,-4
1043,Morning Crate,2023-02-13,Eggs,89,5.63,501.07,86,3
1043,Morning Crate,2023-02-13,Bacon,50,3.37,168.5,52,-2
1043,Morning Crate,2023-02-13,Bread,161,9.4,1513.4,152,9
1043,Morning Crate,2023-02-13,Coffee Beans,163,1.83,298.29,151,12
1043,Morning Crate,2023-02-13,Butter,136,5.34,726.24,126,10
1043,Morning Crate,2023-02-20,Eggs,193,5.71,1102.03,197,-4
1043,Morning Crate,2023-02-20,Bacon,78,7.0,546.0,68,10
1043,Morning Crate,2023-02-20,Bread,123,4.8,590.4,124,-1
1043,Morning Crate,2023-02-20,Coffee Beans,78,1.63,127.14,66,12
1043,Morning Crate,2023-02-20,Butter,153,1.97,301.41,143,10
1043,Morning Crate,2023-02-27,Eggs,158,3.08,486.64,159,-1
1043,Morning Crate,2023-02-27,Bacon,67,4.94,330.98,68,-1
1043,Morning Crate,2023-02-27,Bread,44,2.85,125.4,47,-3
1043,Morning Crate,2023-02-27,Coffee Beans,133,2.14,284.62,132,1
1043,Morning Crate,2023-02-27,Butter,196,3.16,619.36,201,-5
1043,Morning Crate,2023-03-06,Eggs,99,9.57,947.43,104,-5
1043,Morning Crate,2023-03-06,Bacon,92,5.24,482.08,95,-3
1043,Morning Crate,2023-03-06,Bread,94,4.82,453.08,97,-3
1043,Morning Crate,2023-03-06,Coffee Beans,44,5.64,248.16,46,-2
1043,Morning Crate,2023-03-06,Butter,51,3.71,189.21,51,0
1043,Morning Crate,2023-03-13,Eggs,118,7.33,864.94,104,14
1043,Morning Crate,2023-03-13,Bacon,46,9.07,417.22,35,11
1043,Morning Crate,2023-03-13,Bread,184,2.19,402.96,181,3
1043,Morning Crate,2023-03-13,Coffee Beans,116,6.39,741.24,104,12
1043,Morning Crate,2023-03-13,Butter,171,5.48,937.08,175,-4
1043,Morning Crate,2023-03-20,Eggs,113,3.55,401.15,115,-2
1043,Morning Crate,2023-03-20,Bacon,68,4.5,306.0,70,-2
1043,Morning Crate,2023-03-20,Bread,64,3.88,248.32,52,12
1043,Morning Crate,2023-03-20,Coffee Beans,75,6.59,494.25,66,9
1043,Morning Crate,2023-03-20,Butter,198,9.32,1845.36,185,13
1043,Morning Crate,2023-03-27,Eggs,175,5.84,1022.0,168,7
1043,Morning Crate,2023-03-27,Bacon,180,1.67,300.6,178,2
1043,Morning Crate,2023-03-27,Bread,50,5.65,282.5,44,6
1043,Morning Crate,2023-03-27,Coffee Beans,65,6.61,429.65,51,14
1043,Morning Crate,2023-03-27,Butter,165,2.41,397.65,165,0
1043,Morning Crate,2023-04-03,Eggs,69,9.06,625.14,74,-5
1043,Morning Crate,2023-04-03,Bacon,137,3.45,472.65,129,8
1043,Morning Crate,2023-04-03,Bread,57,5.22,297.54,62,-5
1043,Morning Crate,2023-04-03,Coffee Beans,37,6.63,245.31,23,14
1043,Morning Crate,2023-04-03,Butter,145,4.98,722.1,131,14
1043,Morning Crate,2023-04-10,Eggs,87,5.72,497.64,73,14
1043,Morning Crate,2023-04-10,Bacon,65,9.98,648.7,59,6
1043,Morning Crate,2023-04-10,Bread,156,4.23,659.88,147,9
1043,Morning Crate,2023-04-10,Coffee Beans,91,7.06,642.46,91,0
1043,Morning Crate,2023-04-10,Butter,112,5.24,586.88,114,-2
1043,Morning Crate,2023-04-17,Eggs,147,4.5,661.5,144,3
1043,Morning Crate,2023-04-17,Bacon,165,7.24,1194.6,164,1
1043,Morning Crate,2023-04-17,Bread,147,7.39,1086.33,137,10
1043,Morning Crate,2023-04-17,Coffee Beans,117,8.87,1037.79,107,10
1043,Morning Crate,2023-04-17,Butter,50,6.8,340.0,40,10
1043,Morning Crate,2023-04-24,Eggs,102,7.35,749.7,90,12
1043,Morning Crate,2023-04-24,Bacon,37,4.98,184.26,30,7
1043,Morning Crate,2023-04-24,Bread,97,2.22,215.34,99,-2
1043,Morning Crate,2023-04-24,Coffee Beans,128,10.0,1280.0,116,12
1043,Morning Crate,2023-04-24,Butter,33,8.63,284.79,20,13
1043,Morning Crate,2023-05-01,Eggs,167,5.22,871.74,166,1
1043,Morning Crate,2023-05-01,Bacon,33,5.38,177.54,31,2
1043,Morning Crate,2023-05-01,Bread,67,2.47,165.49,54,13
1043,Morning Crate,2023-05-01,Coffee Beans,117,6.17,721.89,105,12
1043,Morning Crate,2023-05-01,Butter,195,5.34,1041.3,182,13
1043,Morning Crate,2023-05-08,Eggs,144,2.61,375.84,149,-5
1043,Morning Crate,2023-05-08,Bacon,59,6.71,395.89,45,14
1043,Morning Crate,2023-05-08,Bread,152,5.85,889.2,145,7
1043,Morning Crate,2023-05-08,Coffee Beans,49,6.35,311.15,41,8
1043,Morning Crate,2023-05-08,Butter,127,2.13,270.51,126,1
1043,Morning Crate,2023-05-15,Eggs,73,6.06,442.38,78,-5
1043,Morning Crate,2023-05-15,Bacon,109,2.58,281.22,114,-5
1043,Morning Crate,2023-05-15,Bread,80,5.47,437.6,78,2
1043,Morning Crate,2023-05-15,Coffee Beans,74,5.39,398.86,64,10
1043,Morning Crate,2023-05-15,Butter,146,9.39,1370.94,148,-2
1043,Morning Crate,2023-05-22,Eggs,150,3.94,591.0,151,-1
1043,Morning Crate,2023-05-22,Bacon,114,3.47,395.58,113,1
1043,Morning Crate,2023-05-22,Bread,90,6.75,607.5,86,4
1043,Morning Crate,2023-05-22,Coffee Beans,26,6.29,163.54,16,10
1043,Morning Crate,2023-05-22,Butter,130,8.15,1059.5,125,5
1043,Morning Crate,2023-05-29,Eggs,53,9.26,490.78,51,2
1043,Morning Crate,2023-05-29,Bacon,21,6.72,141.12,8,13
1043,Morning Crate,2023-05-29,Bread,107,5.34,571.38,108,-1
1043,Morning Crate,2023-05-29,Coffee Beans,49,4.78,234.22,47,2
1043,Morning Crate,2023-05-29,Butter,28,2.45,68.6,14,14
1043,Morning Crate,2023-06-05,Eggs,21,9.1,191.1,25,-4
1043,Morning Crate,2023-06-05,Bacon,21,7.6,159.6,11,10
1043,Morning Crate,2023-06-05,Bread,130,4.0,520.0,127,3
1043,Morning Crate,2023-06-05,Coffee Beans,190,4.96,942.4,193,-3
1043,Morning Crate,2023-06-05,Butter,97,1.61,156.17,84,13
1043,Morning Crate,2023-06-12,Eggs,122,8.62,1051.64,120,2
1043,Morning Crate,2023-06-12,Bacon,70,3.41,238.7,71,-1
1043,Morning Crate,2023-06-12,Bread,162,1.8,291.6,156,6
1043,Morning Crate,2023-06-12,Coffee Beans,28,6.85,191.8,19,9
1043,Morning Crate,2023-06-12,Butter,39,2.5,97.5,40,-1
1043,Morning Crate,2023-06-19,Eggs,26,2.5,65.0,22,4
1043,Morning Crate,2023-06-19,Bacon,67,9.55,639.85,64,3
1043,Morning Crate,2023-06-19,Bread,46,4.29,197.34,36,10
1043,Morning Crate,2023-06-19,Coffee Beans,127,1.65,209.55,124,3
1043,Morning Crate,2023-06-19,Butter,163,2.54,414.02,157,6
1043,Morning Crate,2023-06-26,Eggs,56,5.55,310.8,58,-2
1043,Morning Crate,2023-06-26,Bacon,55,3.89,213.95,45,10
1043,Morning Crate,2023-06-26,Bread,85,6.76,574.6,84,1
1043,Morning Crate,2023-06-26,Coffee Beans,194,4.0,776.0,198,-4
1043,Morning Crate,2023-06-26,Butter,49,5.66,277.34,38,11
1043,Morning Crate,2023-07-03,Eggs,138,8.89,1226.82,125,13
1043,Morning Crate,2023-07-03,Bacon,169,2.65,447.85,160,9
1043,Morning Crate,2023-07-03,Bread,97,9.36,907.92,86,11
1043,Morning Crate,2023-07-03,Coffee Beans,129,6.35,819.15,125,4
1043,Morning Crate,2023-07-03,Butter,135,9.13,1232.55,135,0
1043,Morning Crate,2023-07-10,Eggs,87,5.44,473.28,74,13
1043,Morning Crate,2023-07-10,Bacon,68,8.51,578.68,60,8
1043,Morning Crate,2023-07-10,Bread,72,8.26,594.72,61,11
1043,Morning Crate,2023-07-10,Coffee Beans,52,4.27,222.04,48,4
1043,Morning Crate,2023-07-10,Butter,45,6.23,280.35,35,10
1043,Morning Crate,2023-07-17,Eggs,53,2.35,124.55,56,-3
1043,Morning Crate,2023-07-17,Bacon,106,6.76,716.56,93,13
1043,Morning Crate,2023-07-17,Bread,44,6.59,289.96,45,-1
1043,Morning Crate,2023-07-17,Coffee Beans,160,9.43,1508.8,162,-2
1043,Morning Crate,2023-07-17,Butter,59,3.18,187.62,60,-1
1043,Morning Crate,2023-07-24,Eggs,95,5.08,482.6,89,6
1043,Morning Crate,2023-07-24,Bacon,73,5.83,425.59,74,-1
1043,Morning Crate,2023-07-24,Bread,34,2.75,93.5,31,3
1043,Morning Crate,2023-07-24,Coffee Beans,37,8.88,328.56,42,-5
1043,Morning Crate,2023-07-24,Butter,68,9.2,625.6,59,9
1043,Morning Crate,2023-07-31,Eggs,80,7.28,582.4,75,5
1043,Morning Crate,2023-07-31,Bacon,130,6.62,860.6,124,6
1043,Morning Crate,2023-07-31,Bread,152,2.59,393.68,157,-5
1043,Morning Crate,2023-07-31,Coffee Beans,106,1.81,191.86,93,13
1043,Morning Crate,2023-07-31,Butter,121,5.97,722.37,121,0
1043,Morning Crate,2023-08-07,Eggs,141,7.1,1001.1,139,2
1043,Morning Crate,2023-08-07,Bacon,157,2.9,455.3,151,6
1043,Morning Crate,2023-08-07,Bread,123,7.59,933.57,112,11
1043,Morning Crate,2023-08-07,Coffee Beans,22,2.06,45.32,16,6
1043,Morning Crate,2023-08-07,Butter,110,8.16,897.6,114,-4
1043,Morning Crate,2023-08-14,Eggs,103,7.1,731.3,98,5
1043,Morning Crate,2023-08-14,Bacon,112,6.94,777.28,113,-1
1043,Morning Crate,2023-08-14,Bread,81,6.46,523.26,81,0
1043,Morning Crate,2023-08-14,Coffee Beans,54,4.16,224.64,58,-4
1043,Morning Crate,2023-08-14,Butter,126,7.7,970.2,115,11
1043,Morning Crate,2023-08-21,Eggs,187,6.76,1264.12,176,11
1043,Morning Crate,2023-08-21,Bacon,56,2.57,143.92,49,7
1043,Morning Crate,2023-08-21,Bread,25,5.9,147.5,16,9
1043,Morning Crate,2023-08-21,Coffee Beans,23,1.62,37.26,18,5
1043,Morning Crate,2023-08-21,Butter,87,9.5,826.5,78,9
1043,Morning Crate,2023-08-28,Eggs,75,1.57,117.75,61,14
1043,Morning Crate,2023-08-28,Bacon,84,7.96,668.64,71,13
1043,Morning Crate,2023-08-28,Bread,87,6.26,544.62,92,-5
1043,Morning Crate,2023-08-28,Coffee Beans,188,7.22,1357.36,178,10
1043,Morning Crate,2023-08-28,Butter,128,8.26,1057.28,125,3
1043,Morning Crate,2023-09-04,Eggs,33,7.9,260.7,31,2
1043,Morning Crate,2023-09-04,Bacon,77,9.66,743.82,75,2
1043,Morning Crate,2023-09-04,Bread,192,7.25,1392.0,197,-5
1043,Morning Crate,2023-09-04,Coffee Beans,130,3.38,439.4,134,-4
1043,Morning Crate,2023-09-04,Butter,138,5.42,747.96,143,-5
1043,Morning Crate,2023-09-11,Eggs,121,8.11,981.31,121,0
1043,Morning Crate,2023-09-11,Bacon,121,6.43,778.03,110,11
1043,Morning Crate,2023-09-11,Bread,104,4.84,503.36,95,9
1043,Morning Crate,2023-09-11,Coffee Beans,108,1.82,196.56,100,8
1043,Morning Crate,2023-09-11,Butter,183,6.68,1222.44,184,-1
1043,Morning Crate,2023-09-18,Eggs,111,4.68,519.48,106,5
1043,Morning Crate,2023-09-18,Bacon,93,3.0,279.0,81,12
1043,Morning Crate,2023-09-18,Bread,118,2.85,336.3,117,1
1043,Morning Crate,2023-09-18,Coffee Beans,165,1.86,306.9,170,-5
1043,Morning Crate,2023-09-18,Butter,24,8.59,206.16,24,0
1043,Morning Crate,2023-09-25,Eggs,58,7.3,423.4,54,4
1043,Morning Crate,2023-09-25,Bacon,183,3.12,570.96,183,0
1043,Morning Crate,2023-09-25,Bread,158,7.36,1162.88,144,14
1043,Morning Crate,2023-09-25,Coffee Beans,44,4.89,215.16,35,9
1043,Morning Crate,2023-09-25,Butter,121,6.91,836.11,121,0
1043,Morning Crate,2023-10-02,Eggs,120,3.66,439.2,118,2
1043,Morning Crate,2023-10-02,Bacon,39,4.25,165.75,31,8
1043,Morning Crate,2023-10-02,Bread,26,4.44,115.44,20,6
1043,Morning Crate,2023-10-02,Coffee Beans,56,8.24,461.44,51,5
1043,Morning Crate,2023-10-02,Butter,136,2.97,403.92,124,12
1043,Morning Crate,2023-10-09,Eggs,104,3.15,327.6,108,-4
1043,Morning Crate,2023-10-09,Bacon,24,9.48,227.52,20,4
1043,Morning Crate,2023-10-09,Bread,74,9.14,676.36,77,-3
1043,Morning Crate,2023-10-09,Coffee Beans,177,8.95,1584.15,179,-2
1043,Morning Crate,2023-10-09,Butter,135,3.68,496.8,131,4
1043,Morning Crate,2023-10-16,Eggs,33,6.96,229.68,32,1
1043,Morning Crate,2023-10-16,Bacon,169,1.77,299.13,173,-4
1043,Morning Crate,2023-10-16,Bread,92,7.75,713.0,97,-5
1043,Morning Crate,2023-10-16,Coffee Beans,166,7.17,1190.22,158,8
1043,Morning Crate,2023-10-16,Butter,196,5.17,1013.32,183,13
1043,Morning Crate,2023-10-23,Eggs,58,5.93,343.94,47,11
1043,Morning Crate,2023-10-23,Bacon,28,7.62,213.36,25,3
1043,Morning Crate,2023-10-23,Bread,98,5.33,522.34,91,7
1043,Morning Crate,2023-10-23,Coffee Beans,185,2.16,399.6,174,11
1043,Morning Crate,2023-10-23,Butter,93,2.02,187.86,89,4
1043,Morning Crate,2023-10-30,Eggs,120,8.23,987.6,121,-1
1043,Morning Crate,2023-10-30,Bacon,194,6.6,1280.4,198,-4
1043,Morning Crate,2023-10-30,Bread,42,2.15,90.3,46,-4
1043,Morning Crate,2023-10-30,Coffee Beans,107,3.92,419.44,111,-4
1043,Morning Crate,2023-10-30,Butter,144,4.39,632.16,133,11
1043,Morning Crate,2023-11-06,Eggs,186,5.01,931.86,184,2
1043,Morning Crate,2023-11-06,Bacon,101,9.02,911.02,88,13
1043,Morning Crate,2023-11-06,Bread,21,5.69,119.49,13,8
1043,Morning Crate,2023-11-06,Coffee Beans,135,9.37,1264.95,124,11
1043,Morning Crate,2023-11-06,Butter,152,4.38,665.76,150,2
1043,Morning Crate,2023-11-13,Eggs,165,5.81,958.65,154,11
1043,Morning Crate,2023-11-13,Bacon,127,6.35,806.45,120,7
1043,Morning Crate,2023-11-13,Bread,175,8.41,1471.75,179,-4
1043,Morning Crate,2023-11-13,Coffee Beans,65,5.67,368.55,56,9
1043,Morning Crate,2023-11-13,Butter,139,9.97,1385.83,142,-3
1043,Morning Crate,2023-11-20,Eggs,160,6.13,980.8,152,8
1043,Morning Crate,2023-11-20,Bacon,191,4.86,928.26,194,-3
1043,Morning Crate,2023-11-20,Bread,172,6.95,1195.4,166,6
1043,Morning Crate,2023-11-20,Coffee Beans,152,8.03,1220.56,146,6
1043,Morning Crate,2023-11-20,Butter,30,5.76,172.8,29,1
1043,Morning Crate,2023-11-27,Eggs,176,2.69,473.44,172,4
1043,Morning Crate,2023-11-27,Bacon,102,8.2,836.4,97,5
1043,Morning Crate,2023-11-27,Bread,34,7.1,241.4,22,12
1043,Morning Crate,2023-11-27,Coffee Beans,38,5.86,222.68,38,0
1043,Morning Crate,2023-11-27,Butter,105,9.66,1014.3,102,3
1043,Morning Crate,2023-12-04,Eggs,111,3.82,424.02,99,12
1043,Morning Crate,2023-12-04,Bacon,47,3.04,142.88,46,1
1043,Morning Crate,2023-12-04,Bread,159,8.73,1388.07,156,3
1043,Morning Crate,2023-12-04,Coffee Beans,176,4.22,742.72,165,11
1043,Morning Crate,2023-12-04,Butter,119,8.96,1066.24,124,-5
1043,Morning Crate,2023-12-11,Eggs,119,5.42,644.98,105,14
1043,Morning Crate,2023-12-11,Bacon,133,2.94,391.02,129,4
1043,Morning Crate,2023-12-11,Bread,182,3.04,553.28,185,-3
1043,Morning Crate,2023-12-11,Coffee Beans,114,3.55,404.7,109,5
1043,Morning Crate,2023-12-11,Butter,146,3.21,468.66,146,0
1043,Morning Crate,2023-12-18,Eggs,37,4.79,177.23,36,1
1043,Morning Crate,2023-12-18,Bacon,53,1.57,83.21,54,-1
1043,Morning Crate,2023-12-18,Bread,137,5.69,779.53,140,-3
1043,Morning Crate,2023-12-18,Coffee Beans,80,2.79,223.2,71,9
1043,Morning Crate,2023-12-18,Butter,95,2.68,254.6,96,-1
1043,Morning Crate,2023-12-25,Eggs,142,7.18,1019.56,141,1
1043,Morning Crate,2023-12-25,Bacon,50,9.86,493.0,54,-4
1043,Morning Crate,2023-12-25,Bread,106,7.61,806.66,94,12
1043,Morning Crate,2023-12-25,Coffee Beans,97,4.24,411.28,99,-2
1043,Morning Crate,2023-12-25,Butter,82,2.54,208.28,69,13
1043,Morning Crate,2024-01-01,Eggs,148,7.26,1074.48,136,12
1043,Morning Crate,2024-01-01,Bacon,41,5.92,242.72,46,-5
1043,Morning Crate,2024-01-01,Bread,125,8.39,1048.75,128,-3
1043,Morning Crate,2024-01-01,Coffee Beans,137,8.31,1138.47,130,7
1043,Morning Crate,2024-01-01,Butter,98,4.53,443.94,85,13
1043,Morning Crate,2024-01-08,Eggs,182,5.31,966.42,169,13
1043,Morning Crate,2024-01-08,Bacon,81,5.73,464.13,75,6
1043,Morning Crate,2024-01-08,Bread,180,2.97,534.6,171,9
1043,Morning Crate,2024-01-08,Coffee Beans,161,1.6,257.6,148,13
1043,Morning Crate,2024-01-08,Butter,140,8.21,1149.4,136,4
1043,Morning Crate,2024-01-15,Eggs,28,6.05,169.4,17,11
1043,Morning Crate,2024-01-15,Bacon,146,7.89,1151.94,140,6
1043,Morning Crate,2024-01-15,Bread,75,7.68,576.0,67,8
1043,Morning Crate,2024-01-15,Coffee Beans,91,5.67,515.97,79,12
1043,Morning Crate,2024-01-15,Butter,81,5.61,454.41,71,10
1043,Morning Crate,2024-01-22,Eggs,25,8.89,222.25,16,9
1043,Morning Crate,2024-01-22,Bacon,154,5.8,893.2,141,13
1043,Morning Crate,2024-01-22,Bread,161,7.03,1131.83,165,-4
1043,Morning Crate,2024-01-22,Coffee Beans,122,3.71,452.62,108,14
1043,Morning Crate,2024-01-22,Butter,38,6.25,237.5,30,8
1043,Morning Crate,2024-01-29,Eggs,30,1.56,46.8,33,-3
1043,Morning Crate,2024-01-29,Bacon,94,6.4,601.6,96,-2
1043,Morning Crate,2024-01-29,Bread,176,9.42,1657.92,176,0
1043,Morning Crate,2024-01-29,Coffee Beans,37,6.61,244.57,40,-3
1043,Morning Crate,2024-01-29,Butter,60,9.35,561.0,46,14
1043,Morning Crate,2024-02-05,Eggs,126,7.0,882.0,127,-1
1043,Morning Crate,2024-02-05,Bacon,174,1.88,327.12,167,7
1043,Morning Crate,2024-02-05,Bread,106,9.56,1013.36,106,0
1043,Morning Crate,2024-02-05,Coffee Beans,143,1.65,235.95,146,-3
1043,Morning Crate,2024-02-05,Butter,24,9.26,222.24,10,14
1043,Morning Crate,2024-02-12,Eggs,68,9.81,667.08,62,6
1043,Morning Crate,2024-02-12,Bacon,109,1.79,195.11,110,-1
1043,Morning Crate,2024-02-12,Bread,122,4.72,575.84,117,5
1043,Morning Crate,2024-02-12,Coffee Beans,46,3.85,177.1,40,6
1043,Morning Crate,2024-02-12,Butter,91,2.8,254.8,80,11
1043,Morning Crate,2024-02-19,Eggs,185,2.3,425.5,181,4
1043,Morning Crate,2024-02-19,Bacon,75,2.03,152.25,70,5
1043,Morning Crate,2024-02-19,Bread,30,7.77,233.1,31,-1
1043,Morning Crate,2024-02-19,Coffee Beans,175,5.87,1027.25,173,2
1043,Morning Crate,2024-02-19,Butter,80,9.21,736.8,71,9
1043,Morning Crate,2024-02-26,Eggs,52,9.77,508.04,51,1
1043,Morning Crate,2024-02-26,Bacon,36,3.06,110.16,40,-4
1043,Morning Crate,2024-02-26,Bread,21,5.58,117.18,18,3
1043,Morning Crate,2024-02-26,Coffee Beans,195,2.82,549.9,196,-1
1043,Morning Crate,2024-02-26,Butter,66,7.92,522.72,68,-2
1043,Morning Crate,2024-03-04,Eggs,167,6.96,1162.32,168,-1
1043,Morning Crate,2024-03-04,Bacon,63,2.27,143.01,65,-2
1043,Morning Crate,2024-03-04,Bread,43,6.86,294.98,44,-1
1043,Morning Crate,2024-03-04,Coffee Beans,37,4.14,153.18,32,5
1043,Morning Crate,2024-03-04,Butter,53,1.82,96.46,55,-2
1043,Morning Crate,2024-03-11,Eggs,162,8.56,1386.72,152,10
1043,Morning Crate,2024-03-11,Bacon,106,1.52,161.12,92,14
1043,Morning Crate,2024-03-11,Bread,117,4.92,575.64,116,1
1043,Morning Crate,2024-03-11,Coffee Beans,168,2.84,477.12,169,-1
1043,Morning Crate,2024-03-11,Butter,154,4.21,648.34,148,6
1043,Morning Crate,2024-03-18,Eggs,174,7.48,1301.52,163,11
1043,Morning Crate,2024-03-18,Bacon,113,3.09,349.17,103,10
1043,Morning Crate,2024-03-18,Bread,87,1.56,135.72,87,0
1043,Morning Crate,2024-03-18,Coffee Beans,54,2.31,124.74,47,7
1043,Morning Crate,2024-03-18,Butter,161,8.39,1350.79,150,11
1043,Morning Crate,2024-03-25,Eggs,47,4.16,195.52,33,14
1043,Morning Crate,2024-03-25,Bacon,197,8.13,1601.61,187,10
1043,Morning Crate,2024-03-25,Bread,56,3.18,178.08,55,1
1043,Morning Crate,2024-03-25,Coffee Beans,68,4.16,282.88,68,0
1043,Morning Crate,2024-03-25,Butter,113,7.97,900.61,118,-5
1043,Morning Crate,2024-04-01,Eggs,182,3.01,547.82,171,11
1043,Morning Crate,2024-04-01,Bacon,102,4.08,416.16,93,9
1043,Morning Crate,2024-04-01,Bread,165,5.3,874.5,158,7
1043,Morning Crate,2024-04-01,Coffee Beans,199,4.46,887.54,196,3
1043,Morning Crate,2024-04-01,Butter,89,8.84,786.76,90,-1
1043,Morning Crate,2024-04-08,Eggs,91,5.51,501.41,81,10
1043,Morning Crate,2024-04-08,Bacon,155,7.97,1235.35,143,12
1043,Morning Crate,2024-04-08,Bread,176,9.05,1592.8,170,6
1043,Morning Crate,2024-04-08,Coffee Beans,62,7.41,459.42,67,-5
1043,Morning Crate,2024-04-08,Butter,133,1.99,264.67,125,8
1043,Morning Crate,2024-04-15,Eggs,183,2.41,441.03,186,-3
1043,Morning Crate,2024-04-15,Bacon,108,3.37,363.96,97,11
1043,Morning Crate,2024-04-15,Bread,135,7.39,997.65,125,10
1043,Morning Crate,2024-04-15,Coffee Beans,43,9.13,392.59,41,2
1043,Morning Crate,2024-04-15,Butter,31,3.13,97.03,23,8
1043,Morning Crate,2024-04-22,Eggs,122,9.16,1117.52,116,6
1043,Morning Crate,2024-04-22,Bacon,33,3.32,109.56,20,13
1043,Morning Crate,2024-04-22,Bread,163,7.68,1251.84,151,12
1043,Morning Crate,2024-04-22,Coffee Beans,46,2.1,96.6,42,4
1043,Morning Crate,2024-04-22,Butter,195,9.35,1823.25,185,10
1043,Morning Crate,2024-04-29,Eggs,60,1.96,117.6,51,9
1043,Morning Crate,2024-04-29,Bacon,133,2.43,323.19,126,7
1043,Morning Crate,2024-04-29,Bread,145,8.5,1232.5,149,-4
